,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Scottie Barnes,37:21,8,19,.421,1,4,.250,3,3,1.000,4,8,12,2,2,1,4,3,20,14.0,+1
1,Pascal Siakam,35:06,9,21,.429,0,6,.000,2,3,.667,1,5,6,3,1,0,0,1,20,13.4,-2
2,Dennis Schröder,32:00,4,10,.400,1,3,.333,1,1,1.000,0,1,1,8,1,0,1,1,10,10.1,+1
3,OG Anunoby,30:14,4,12,.333,2,9,.222,0,0,,0,3,3,1,2,1,2,0,10,5.5,0
4,Jakob Poeltl,28:27,6,8,.750,0,0,,2,3,.667,5,5,10,1,0,1,2,3,14,13.6,-5
5,Gradey Dick,20:50,2,7,.286,0,3,.000,0,0,,1,5,6,0,2,0,0,3,4,2.9,-9
6,Gary Trent Jr.,18:53,1,7,.143,0,1,.000,1,3,.333,0,1,1,2,1,0,0,2,3,-0.4,-10
7,Chris Boucher,16:56,1,4,.250,0,0,,2,2,1.000,3,4,7,1,0,1,1,2,4,4.5,-3
8,Malachi Flynn,14:51,3,5,.600,0,2,.000,0,0,,0,1,1,0,1,0,1,1,6,3.6,-9
9,Jalen McDaniels,5:22,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-0.4,-4
10,Ron Harper Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,,,,,,
