,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Herbert Jones,37:38,.873,.850,.100,.200,0.0,13.9,6.4,8.9,1.3,0.0,15.5,13.6,146,112,3.2
1,Zion Williamson,35:34,.467,.409,.000,.273,10.0,14.7,12.1,35.2,1.4,0.0,10.9,30.9,105,112,5.8
2,Trey Murphy III,31:36,.208,.208,.583,.000,8.4,9.9,9.1,8.4,1.6,2.9,0.0,15.1,71,111,-5.2
3,Jonas Valančiūnas,24:53,.462,.462,.000,.000,7.1,33.5,19.3,0.0,0.0,3.6,18.8,25.6,81,107,-7.4
4,CJ McCollum,14:46,.143,.143,.429,.000,0.0,14.1,6.5,9.1,0.0,6.1,0.0,18.8,45,111,-11.1
5,Jeremiah Robinson-Earl,23:47,.512,.625,.500,.500,7.5,17.5,12.1,5.8,2.1,0.0,17.0,9.8,98,110,-1.5
6,Jordan Hawkins,22:36,.382,.324,.706,.176,3.9,9.2,6.4,13.9,0.0,4.0,0.0,32.2,99,113,0.7
7,Jose Alvarado,18:29,.278,.278,.333,.000,4.8,11.3,7.8,15.4,2.7,4.9,10.0,21.5,71,106,-4.0
8,Larry Nance Jr.,17:58,.833,.833,.167,.000,24.7,23.2,24.0,10.4,2.8,5.0,14.3,15.5,150,102,13.9
9,Naji Marshall,12:43,.000,.000,.750,.000,0.0,8.2,3.8,19.4,0.0,7.1,0.0,12.5,29,111,-9.7
10,Matt Ryan,Did Not Play,,,,,,,,,,,,,,,
11,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,
