,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Scottie Barnes,35:42,6,14,.429,1,5,.200,5,6,.833,0,4,4,5,0,1,2,2,18,12.8,+4
1,Jakob Poeltl,33:26,5,7,.714,0,0,,2,2,1.000,4,8,12,2,0,1,1,2,12,14.6,+6
2,RJ Barrett,33:22,9,15,.600,4,6,.667,1,1,1.000,0,6,6,5,0,1,1,4,23,19.5,0
3,Immanuel Quickley,30:49,6,13,.462,3,6,.500,3,4,.750,0,3,3,4,0,0,0,1,18,14.2,-4
4,Gary Trent Jr.,28:26,5,13,.385,4,8,.500,0,0,,0,0,0,1,3,0,1,1,14,9.2,-2
5,Dennis Schröder,26:47,4,9,.444,3,6,.500,5,7,.714,0,4,4,5,0,0,2,2,16,12.4,+9
6,Bruce Brown,21:33,4,5,.800,0,0,,4,4,1.000,0,3,3,4,1,0,0,3,12,13.6,+8
7,Gradey Dick,15:21,2,2,1.000,2,2,1.000,0,0,,0,1,1,2,0,0,1,0,6,6.1,+9
8,Thaddeus Young,14:34,2,3,.667,0,0,,0,0,,3,5,8,2,1,0,1,2,4,6.9,0
9,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Javon Freeman-Liberty,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jalen McDaniels,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
