,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Desmond Bane,36:08,11,22,.500,5,10,.500,4,5,.800,0,5,5,5,2,1,2,1,31,24.9,+6
1,Jaren Jackson Jr.,35:43,2,9,.222,0,5,.000,4,4,1.000,1,4,5,3,0,5,3,5,8,5.0,-1
2,Xavier Tillman Sr.,33:42,7,16,.438,1,5,.200,2,2,1.000,4,8,12,4,3,1,0,2,17,19.5,+3
3,Marcus Smart,32:07,6,11,.545,2,6,.333,3,6,.500,0,0,0,3,2,0,5,3,17,8.4,+3
4,Ziaire Williams,29:16,4,7,.571,1,3,.333,0,0,,0,4,4,0,0,0,1,2,9,5.1,-8
5,David Roddy,27:53,4,7,.571,1,3,.333,0,0,,1,4,5,2,0,0,1,2,9,7.2,-3
6,Derrick Rose,15:53,3,11,.273,2,4,.500,0,0,,1,1,2,3,0,0,0,0,8,4.6,-10
7,Luke Kennard,14:40,0,5,.000,0,5,.000,3,3,1.000,1,1,2,2,0,0,1,0,3,0.9,-14
8,Jake LaRavia,14:38,1,3,.333,0,2,.000,0,0,,0,2,2,1,1,0,0,4,2,1.0,-11
9,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,GG Jackson II,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,John Konchar,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Ja Morant,Not With Team,,,,,,,,,,,,,,,,,,,,
14,Vince Williams Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
