,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Herbert Jones,33:41,4,8,.500,2,5,.400,1,1,1.000,2,1,3,3,0,3,2,3,11,9.7,+1
1,Zion Williamson,32:38,11,16,.688,0,0,,6,6,1.000,2,5,7,4,1,0,2,3,28,24.7,+11
2,CJ McCollum,31:44,6,12,.500,4,8,.500,0,0,,0,1,1,5,0,0,2,2,16,11.0,+20
3,Brandon Ingram,31:35,4,12,.333,1,5,.200,2,3,.667,0,4,4,6,0,1,3,3,11,5.7,+5
4,Jonas Valančiūnas,16:52,4,7,.571,0,1,.000,0,0,,2,5,7,2,0,1,1,2,8,7.9,+1
5,Trey Murphy III,30:12,4,13,.308,1,8,.125,1,1,1.000,1,7,8,3,1,0,1,1,10,7.0,+15
6,Larry Nance Jr.,27:40,6,8,.750,1,3,.333,0,0,,3,7,10,2,1,0,0,2,13,15.6,+11
7,Naji Marshall,18:43,2,4,.500,0,2,.000,0,0,,0,5,5,3,3,0,1,1,4,7.2,+11
8,Jose Alvarado,16:55,1,3,.333,1,2,.500,0,2,.000,1,2,3,1,1,0,1,2,3,1.7,-10
9,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Matt Ryan,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,,,,,,
