,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Herbert Jones,33:41,.652,.625,.625,.125,7.3,2.8,4.8,11.8,0.0,9.7,19.2,14.6,119,108,2.5
1,Zion Williamson,32:38,.751,.688,.000,.375,7.5,14.4,11.4,22.8,1.6,0.0,9.7,29.8,144,102,11.1
2,CJ McCollum,31:44,.667,.667,.667,.000,0.0,3.0,1.7,23.0,0.0,0.0,14.3,20.8,121,112,2.3
3,Brandon Ingram,31:35,.413,.375,.417,.250,0.0,11.9,6.8,25.4,0.0,3.5,18.4,24.4,88,106,-6.9
4,Jonas Valančiūnas,16:52,.571,.571,.143,.000,14.6,27.9,22.1,18.6,0.0,6.5,12.5,22.4,117,96,2.6
5,Trey Murphy III,30:12,.372,.346,.615,.077,4.1,21.8,14.1,13.4,1.8,0.0,6.9,22.6,90,99,-5.4
6,Larry Nance Jr.,27:40,.813,.813,.375,.000,13.3,23.8,19.3,11.0,1.9,0.0,0.0,13.6,173,97,9.8
7,Naji Marshall,18:43,.500,.500,.500,.000,0.0,25.1,14.2,20.9,8.6,0.0,20.0,12.6,103,81,7.9
8,Jose Alvarado,16:55,.387,.500,.667,.667,7.3,11.1,9.5,7.2,3.2,0.0,20.5,13.6,79,101,-5.8
9,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,
10,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,
11,Matt Ryan,Did Not Play,,,,,,,,,,,,,,,
12,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,
