,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Xavier Tillman Sr.,34:03,5,9,.556,1,3,.333,2,4,.500,2,6,8,2,3,2,5,5,13,9.9,-5
1,Desmond Bane,31:47,4,17,.235,1,10,.100,6,6,1.000,1,2,3,3,2,0,2,3,15,6.9,-8
2,Ziaire Williams,31:05,3,10,.300,0,3,.000,5,5,1.000,2,7,9,3,0,0,4,0,11,6.8,0
3,Marcus Smart,30:50,7,13,.538,3,7,.429,3,3,1.000,1,1,2,5,5,0,2,3,20,20.0,-6
4,Jaren Jackson Jr.,28:27,9,13,.692,2,2,1.000,1,2,.500,2,7,9,2,0,3,0,5,21,20.1,-1
5,John Konchar,30:21,1,2,.500,0,1,.000,0,0,,0,6,6,2,1,2,0,1,2,6.2,+3
6,Derrick Rose,21:54,6,14,.429,2,3,.667,2,2,1.000,2,2,4,3,1,0,3,2,16,9.9,-1
7,Jake LaRavia,16:09,2,3,.667,1,2,.500,1,2,.500,3,2,5,0,0,0,2,1,6,4.6,+6
8,David Roddy,15:24,0,4,.000,0,2,.000,0,0,,0,2,2,2,1,0,2,3,0,-3.0,-8
9,Jacob Gilyard,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,GG Jackson II,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kenneth Lofton Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Ja Morant,Not With Team,,,,,,,,,,,,,,,,,,,,
13,Vince Williams Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
