,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jalen Brunson,39:26,.584,.531,.188,.344,2.9,16.4,9.2,38.2,0.0,0.0,2.6,43.2,134,126,6.3
1,OG Anunoby,37:47,.200,.200,.500,.000,6.0,3.4,4.8,6.0,5.6,6.2,9.1,13.1,68,113,-6.5
2,Donte DiVincenzo,37:27,.874,.857,.786,.143,3.1,10.4,6.5,11.1,1.4,3.1,6.3,19.1,168,122,12.8
3,Josh Hart,37:24,.354,.278,.222,.222,6.1,24.3,14.6,27.2,0.0,0.0,0.0,11.9,130,124,0.1
4,Isaiah Hartenstein,28:51,.872,.889,.000,.333,11.9,31.5,21.1,5.3,1.8,0.0,16.2,19.2,148,118,4.9
5,Mitchell Robinson,19:09,.174,.000,.000,1.000,17.9,20.3,19.0,0.0,0.0,18.3,0.0,6.8,106,115,-7.6
6,Miles McBride,18:00,.667,.667,.667,.000,6.3,7.2,6.8,7.2,8.8,0.0,0.0,15.0,150,108,11.7
7,Bojan Bogdanović,16:59,.759,.722,.111,.222,0.0,7.6,3.6,10.1,0.0,0.0,0.0,26.2,159,128,7.0
8,Precious Achiuwa,4:57,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0,130,-21.7
9,Alec Burks,Did Not Play,,,,,,,,,,,,,,,
10,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
12,Shake Milton,Did Not Play,,,,,,,,,,,,,,,
13,Jericho Sims,Did Not Play,,,,,,,,,,,,,,,
14,Jacob Toppin,Did Not Play,,,,,,,,,,,,,,,
