,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Anthony Edwards,37:40,.558,.558,.308,.077,2.8,22.3,11.9,40.1,2.7,0.0,10.0,36.2,110,119,6.6
1,Jaden McDaniels,37:38,.808,.846,.462,.538,0.0,19.1,8.9,0.0,1.3,4.7,5.9,20.7,142,119,6.7
2,Nickeil Alexander-Walker,36:30,.286,.286,.571,.000,0.0,6.6,3.1,10.0,0.0,2.4,0.0,8.8,80,127,-8.6
3,Mike Conley,29:21,.674,.500,.571,.857,7.1,16.4,11.4,22.0,1.7,0.0,17.2,18.1,133,122,-0.7
4,Kyle Anderson,25:36,.607,.556,.000,.222,0.0,14.1,6.5,23.0,2.0,6.9,0.0,17.6,135,118,5.7
5,Monte Morris,22:48,.581,.583,.333,.333,0.0,5.3,2.4,11.8,6.6,0.0,0.0,13.8,124,114,5.3
6,Luka Garza,22:24,.463,.455,.727,.182,14.0,16.1,15.0,0.0,4.5,4.0,0.0,24.2,106,114,-0.2
7,Jordan McLaughlin,18:38,.250,.250,.250,.000,5.6,12.9,9.0,19.6,0.0,0.0,20.0,12.3,81,127,-10.4
8,T.J. Warren,9:25,.510,.500,.400,.400,11.1,12.7,11.9,0.0,0.0,9.4,0.0,28.5,110,121,2.2
9,Rudy Gobert,Did Not Dress,,,,,,,,,,,,,,,
10,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,
13,Daishen Nix,Did Not Play,,,,,,,,,,,,,,,
