,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,GG Jackson II,36:39,.394,.375,.500,.250,7.9,11.5,9.8,14.9,0.0,0.0,14.5,24.1,82,100,-7.8
1,Jaren Jackson Jr.,35:36,.568,.545,.273,.273,5.4,11.8,8.8,14.8,1.3,4.7,14.0,34.3,100,95,2.6
2,Santi Aldama,33:46,.689,.650,.600,.200,2.8,29.9,17.3,16.5,0.0,2.5,0.0,13.7,147,92,8.3
3,John Konchar,33:07,.600,.600,1.000,.000,0.0,12.7,6.8,9.6,1.4,0.0,16.7,7.7,106,97,-1.1
4,Jordan Goodwin,24:32,.200,.200,.600,.000,0.0,17.2,9.1,31.5,1.9,0.0,37.5,13.9,55,94,-5.9
5,Jake LaRavia,27:47,.627,.438,.375,1.125,6.9,9.1,8.1,6.2,1.7,0.0,7.7,19.9,129,98,1.5
6,Scotty Pippen Jr.,23:28,.719,.778,.222,.889,4.1,7.2,5.7,19.7,8.0,0.0,19.3,28.2,114,85,12.9
7,Mãozinha Pereira,13:21,.000,.000,.333,.000,0.0,18.9,10.1,0.0,3.5,0.0,25.0,12.8,0,90,-14.6
8,DeJon Jarreau,11:44,.102,.000,.000,.500,0.0,14.4,7.6,0.0,4.0,7.2,17.0,21.4,19,86,-17.1
9,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
10,Vince Williams Jr.,Did Not Dress,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,
