,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Santi Aldama,38:59,.601,.625,.583,.250,2.8,16.6,9.1,16.6,1.3,2.4,0.0,15.4,125,121,1.0
1,Jaren Jackson Jr.,36:12,.800,.773,.364,.182,0.0,21.5,9.8,33.5,2.7,2.5,29.6,21.0,112,117,4.8
2,GG Jackson II,35:19,.542,.429,.571,.571,3.1,11.0,6.7,18.0,0.0,2.6,0.0,22.4,123,125,-0.5
3,Desmond Bane,31:48,.560,.529,.529,.353,3.4,8.2,5.6,40.0,0.0,2.9,13.3,32.1,108,125,-0.4
4,Luke Kennard,30:23,.643,.643,1.000,.000,0.0,12.8,5.9,44.1,1.6,0.0,22.2,13.4,125,123,1.8
5,John Konchar,24:32,.712,.700,.400,.600,8.9,0.0,4.8,18.9,2.0,0.0,24.0,15.3,122,124,0.2
6,Jake LaRavia,23:31,.651,.556,.556,.444,4.6,16.5,10.1,0.0,4.2,0.0,8.5,22.6,118,117,1.4
7,Wenyen Gabriel,14:10,.250,.250,.250,.000,7.7,27.5,16.7,0.0,0.0,0.0,0.0,12.7,68,124,-14.9
8,DeJon Jarreau,5:06,.500,.500,.500,.000,0.0,100.0,46.5,0.0,0.0,0.0,33.3,26.5,56,111,-17.0
9,Lamar Stevens,Did Not Dress,,,,,,,,,,,,,,,
10,Vince Williams Jr.,Did Not Dress,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,
