,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brandon Ingram,34:38,6,10,.600,2,2,1.000,3,4,.750,0,7,7,5,0,2,4,3,17,13.8,-13
1,Zion Williamson,34:37,7,14,.500,0,1,.000,9,9,1.000,2,10,12,4,2,3,1,2,23,25.5,+13
2,Herbert Jones,30:36,1,4,.250,1,3,.333,1,1,1.000,0,3,3,3,0,1,1,2,4,3.5,-15
3,CJ McCollum,27:27,5,14,.357,0,7,.000,0,0,,0,4,4,1,0,0,3,2,10,0.3,-4
4,Jonas Valančiūnas,19:28,2,7,.286,0,3,.000,2,2,1.000,3,7,10,2,1,1,1,3,6,7.0,0
5,Trey Murphy III,27:58,3,8,.375,2,7,.286,2,2,1.000,1,2,3,3,1,1,0,1,10,10.3,+9
6,Larry Nance Jr.,26:55,2,7,.286,1,1,1.000,2,2,1.000,2,2,4,1,1,1,0,2,7,6.5,+15
7,Jose Alvarado,20:33,2,7,.286,1,3,.333,2,2,1.000,0,1,1,2,1,0,0,2,7,4.8,+12
8,Naji Marshall,17:48,7,8,.875,4,4,1.000,1,1,1.000,1,3,4,1,1,1,2,1,19,17.8,+23
9,Izaiah Brockington,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Matt Ryan,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,,,,,,
