,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Michael Porter Jr.,37:49,11,20,.550,4,7,.571,1,1,1.000,1,7,8,2,0,1,1,1,27,20.9,+6
1,Nikola Jokić,36:23,9,20,.450,2,6,.333,4,4,1.000,3,10,13,9,0,3,6,2,24,20.3,+10
2,Jamal Murray,35:39,12,25,.480,5,9,.556,0,0,,0,7,7,11,2,0,3,2,29,24.3,+17
3,Aaron Gordon,31:55,5,8,.625,0,2,.000,1,2,.500,0,4,4,3,2,1,1,1,11,11.6,+18
4,Justin Holiday,22:19,1,1,1.000,0,0,,0,0,,1,0,1,1,0,0,0,6,2,0.7,+11
5,Reggie Jackson,26:16,3,8,.375,1,4,.250,0,0,,3,1,4,3,0,0,0,1,7,6.7,-10
6,Peyton Watson,24:45,2,6,.333,1,3,.333,0,0,,1,3,4,2,0,0,1,2,5,2.8,-3
7,Christian Braun,13:29,1,3,.333,1,1,1.000,0,0,,1,0,1,1,0,1,0,0,3,3.4,-9
8,DeAndre Jordan,11:25,3,6,.500,0,0,,0,0,,4,4,8,1,0,0,0,2,6,6.9,0
9,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jay Huff,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Julian Strawther,Did Not Play,,,,,,,,,,,,,,,,,,,,
