,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,39:39,7,13,.538,3,7,.429,8,11,.727,0,3,3,2,0,0,1,0,25,18.8,+2
1,Zach Collins,38:56,4,12,.333,0,7,.000,1,3,.333,0,6,6,8,4,0,4,5,9,6.8,-4
2,Keldon Johnson,35:14,8,14,.571,3,7,.429,1,2,.500,2,2,4,4,0,1,3,5,20,13.5,-2
3,Victor Wembanyama,30:59,7,19,.368,0,6,.000,7,8,.875,5,7,12,1,3,3,4,2,21,16.7,+9
4,Jeremy Sochan,26:23,5,9,.556,0,1,.000,4,4,1.000,1,4,5,4,2,0,2,3,14,13.2,-8
5,Tre Jones,32:57,3,8,.375,0,3,.000,0,0,,3,3,6,8,2,0,0,0,6,12.2,+14
6,Cedi Osman,23:12,5,7,.714,4,6,.667,0,0,,0,2,2,1,0,0,3,1,14,9.0,+9
7,Doug McDermott,16:08,3,5,.600,2,4,.500,0,0,,0,0,0,0,0,0,0,0,8,5.7,-4
8,Malaki Branham,14:05,4,7,.571,1,1,1.000,0,0,,0,2,2,4,0,0,1,0,9,8.1,+7
9,Charles Bassey,7:27,0,0,,0,0,,0,0,,1,2,3,0,0,0,0,1,0,0.9,-3
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Julian Champagnie,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Devonte' Graham,Not With Team,,,,,,,,,,,,,,,,,,,,
13,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Blake Wesley,Did Not Play,,,,,,,,,,,,,,,,,,,,
