,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Brook Lopez,38:20,8,17,.471,2,6,.333,3,4,.750,1,4,5,1,0,4,0,3,21,16.1,+6
1,Damian Lillard,38:10,3,16,.188,1,9,.111,6,6,1.000,1,6,7,5,0,0,1,3,13,6.8,+4
2,Giannis Antetokounmpo,36:55,11,20,.550,0,3,.000,8,11,.727,3,15,18,11,1,2,4,3,30,30.7,+3
3,Malik Beasley,36:51,4,8,.500,4,8,.500,0,0,,0,4,4,0,0,0,0,5,12,7.2,+5
4,Khris Middleton,31:40,9,13,.692,2,5,.400,1,2,.500,1,2,3,6,1,0,4,5,21,15.6,+5
5,Pat Connaughton,23:39,1,3,.333,1,3,.333,0,0,,0,2,2,2,1,1,0,1,3,4.6,-22
6,Bobby Portis,17:53,4,12,.333,0,4,.000,0,0,,1,4,5,0,0,1,0,4,8,2.2,-21
7,Cameron Payne,11:41,1,4,.250,0,2,.000,3,3,1.000,1,0,1,2,1,0,2,1,5,3.3,-13
8,Andre Jackson Jr.,4:51,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,-12
9,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Marques Bolden,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,A.J. Green,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Lindell Wigginton,Did Not Play,,,,,,,,,,,,,,,,,,,,
