,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,40:03,.608,.458,.333,1.000,0.0,7.1,3.2,0.0,1.2,4.5,0.0,19.4,132,135,-4.3
1,Jordan Clarkson,35:35,.666,.635,.385,.154,3.3,7.9,5.4,28.0,1.4,0.0,0.0,35.1,143,139,7.9
2,John Collins,34:58,.593,.550,.200,.600,13.4,40.4,25.6,3.8,0.0,5.2,0.0,16.3,141,134,-4.4
3,Keyonte George,28:58,.609,.591,.545,.273,0.0,14.6,6.6,28.6,1.7,0.0,19.6,23.8,113,137,-3.2
4,Ochai Agbaji,25:29,1.000,1.000,.500,.000,9.2,16.6,12.6,0.0,0.0,10.7,0.0,7.1,199,131,4.8
5,Collin Sexton,20:22,.450,.375,.250,.250,11.5,13.9,12.6,26.2,0.0,8.9,0.0,19.6,129,133,-2.0
6,Kelly Olynyk,19:54,.875,.875,.500,.000,5.9,21.3,12.9,47.2,0.0,0.0,20.0,11.3,171,141,6.7
7,Talen Horton-Tucker,19:02,.666,.500,.800,.800,0.0,22.3,10.1,26.6,0.0,4.8,30.7,23.1,110,136,-6.8
8,Simone Fontecchio,15:27,.800,.800,.800,.000,0.0,9.1,4.1,0.0,0.0,0.0,16.7,17.5,116,142,-5.6
9,Kris Dunn,0:09,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,143,-11.6
10,Taylor Hendricks,Did Not Play,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
12,Brice Sensabaugh,Did Not Play,,,,,,,,,,,,,,,
13,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
