,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kevin Durant,33:23,15,22,.682,6,8,.750,2,2,1.000,0,9,9,9,0,0,1,1,38,36.2,-8
1,Eric Gordon,33:11,5,12,.417,4,8,.500,0,0,,0,2,2,1,1,1,1,2,14,8.8,-2
2,Devin Booker,31:52,7,15,.467,2,3,.667,8,10,.800,0,4,4,15,0,0,1,3,24,25.0,+9
3,Grayson Allen,29:52,3,8,.375,2,4,.500,2,2,1.000,0,1,1,1,0,0,0,1,10,6.2,-8
4,Jusuf Nurkić,23:02,4,7,.571,0,1,.000,7,7,1.000,2,5,7,4,1,0,4,4,15,12.8,-2
5,Drew Eubanks,21:03,5,5,1.000,1,1,1.000,0,0,,0,4,4,0,0,0,0,2,11,9.9,+8
6,Keita Bates-Diop,19:32,2,4,.500,0,0,,3,3,1.000,1,2,3,0,2,3,0,4,7,8.8,+9
7,Jordan Goodwin,14:22,1,6,.167,1,4,.250,0,0,,0,2,2,4,1,0,0,2,3,2.8,+13
8,Josh Okogie,12:43,0,1,.000,0,0,,1,2,.500,1,0,1,0,0,0,1,2,1,-1.2,-14
9,Nassir Little,10:57,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,0,5,4.7,+8
10,Yuta Watanabe,10:00,1,3,.333,1,2,.500,0,0,,1,1,2,0,0,0,0,1,3,1.9,+2
11,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Bol Bol,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Saben Lee,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Chimezie Metu,Did Not Play,,,,,,,,,,,,,,,,,,,,
