,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jayson Tatum,42:16,11,28,.393,5,9,.556,2,2,1.000,3,7,10,7,1,0,4,0,29,19.9,+4
1,Jrue Holiday,35:44,5,7,.714,3,5,.600,2,2,1.000,0,3,3,6,2,1,3,1,15,16.5,+6
2,Derrick White,34:32,5,8,.625,0,3,.000,0,0,,2,3,5,9,0,1,2,3,10,12.5,+1
3,Jaylen Brown,34:25,10,21,.476,3,7,.429,4,7,.571,1,2,3,3,2,0,2,1,27,18.1,+6
4,Al Horford,32:11,4,12,.333,1,7,.143,0,0,,3,9,12,3,1,0,1,4,9,7.5,0
5,Payton Pritchard,22:31,4,6,.667,2,4,.500,0,0,,1,1,2,1,1,0,0,0,10,10.1,+13
6,Luke Kornet,19:48,6,7,.857,0,0,,2,2,1.000,3,3,6,0,0,1,0,2,14,14.4,+12
7,Sam Hauser,17:49,1,5,.200,1,4,.250,0,0,,0,2,2,0,0,1,0,0,3,1.2,+10
8,JD Davison,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
9,Jaden Springer,0:22,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-1
10,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Xavier Tillman Sr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
