,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Anthony Edwards,36:12,5,16,.313,0,6,.000,11,11,1.000,1,4,5,3,2,0,3,1,21,14.4,0
1,Rudy Gobert,35:12,4,7,.571,0,0,,4,6,.667,1,13,14,0,0,2,1,3,12,11.7,-8
2,Naz Reid,33:59,10,17,.588,3,5,.600,2,2,1.000,1,5,6,2,2,1,3,1,25,20.0,+5
3,Mike Conley,29:47,4,7,.571,3,4,.750,3,3,1.000,0,2,2,6,3,0,4,2,14,13.7,+5
4,Jaden McDaniels,27:23,4,9,.444,0,3,.000,0,0,,2,1,3,1,2,0,3,3,8,3.5,+13
5,Kyle Anderson,30:09,6,8,.750,1,2,.500,0,0,,1,5,6,9,2,2,2,1,13,19.3,+8
6,Nickeil Alexander-Walker,18:49,3,3,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,4,7,4.8,+3
7,Jordan McLaughlin,18:13,4,7,.571,3,4,.750,0,0,,0,1,1,7,0,0,1,0,11,11.9,+17
8,Monte Morris,10:13,1,3,.333,0,1,.000,0,0,,0,1,1,1,1,0,0,2,2,1.5,-8
9,Luka Garza,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,,,,,,
