,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Nikola Vučević,41:21,.640,.632,.263,.158,5.1,11.9,8.3,13.8,1.2,3.1,9.0,23.8,118,114,1.5
1,Zach LaVine,40:43,.684,.654,.462,.538,2.6,21.2,11.2,31.7,1.2,0.0,15.7,20.7,126,112,5.2
2,DeMar DeRozan,39:54,.443,.325,.200,.550,0.0,6.2,2.9,27.3,1.2,6.3,7.5,29.7,98,115,-2.0
3,Coby White,37:12,.393,.393,.357,.000,2.8,19.9,10.7,24.5,4.0,3.4,12.5,19.0,88,104,-2.1
4,Torrey Craig,19:34,.000,.000,.667,.000,0.0,12.6,5.8,6.4,2.5,0.0,0.0,6.8,22,111,-12.2
5,Alex Caruso,30:53,.962,1.000,.556,.222,3.4,12.0,7.4,11.4,4.8,8.2,9.2,15.5,158,103,16.0
6,Patrick Williams,20:51,.214,.214,.286,.000,5.1,17.7,10.9,6.4,2.4,0.0,12.5,16.9,54,110,-11.2
7,Jevon Carter,13:01,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,9.7,0.0,27.1,93,118,-3.3
8,Andre Drummond,11:39,1.000,1.000,.000,.000,9.1,21.2,14.7,12.1,4.3,0.0,66.7,11.4,79,104,-6.1
9,Ayo Dosunmu,9:52,.500,.500,.000,.000,21.5,12.5,17.3,14.7,0.0,0.0,33.3,13.4,104,118,-5.8
10,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,
11,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,
12,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,
