,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Nikola Vučević,41:21,11,19,.579,2,5,.400,2,3,.667,2,4,6,3,1,1,2,5,26,19.1,-16
1,Zach LaVine,40:43,7,13,.538,3,6,.500,5,7,.714,1,7,8,8,1,0,3,2,22,20.5,-14
2,DeMar DeRozan,39:54,6,20,.300,1,4,.250,9,11,.818,0,2,2,7,1,2,2,2,22,14.7,-3
3,Coby White,37:12,5,14,.357,1,5,.200,0,0,,1,6,7,6,3,1,2,3,11,10.4,-11
4,Torrey Craig,19:34,0,3,.000,0,2,.000,0,0,,0,2,2,1,1,0,0,3,0,-1.0,-24
5,Alex Caruso,30:53,7,9,.778,4,5,.800,1,2,.500,1,3,4,2,3,2,1,3,19,20.3,+24
6,Patrick Williams,20:51,1,7,.143,1,2,.500,0,0,,1,3,4,1,1,0,1,0,3,0.8,+18
7,Jevon Carter,13:01,3,8,.375,2,4,.500,0,0,,0,0,0,0,0,1,0,2,8,3.5,+10
8,Andre Drummond,11:39,1,1,1.000,0,0,,0,0,,1,2,3,1,1,0,2,2,2,1.9,+15
9,Ayo Dosunmu,9:52,1,2,.500,0,0,,0,0,,2,1,3,1,0,0,1,0,2,2.4,-4
10,Julian Phillips,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,,,,,,
