,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jabari Smith Jr.,41:12,6,18,.333,3,10,.300,7,8,.875,5,11,16,3,2,1,1,6,22,19.6,+2
1,Fred VanVleet,36:33,7,15,.467,6,14,.429,3,4,.750,1,4,5,5,2,0,2,2,23,19.5,+8
2,Alperen Sengun,34:48,6,15,.400,0,1,.000,5,8,.625,6,6,12,4,0,1,2,4,17,13.6,+6
3,Dillon Brooks,25:56,1,6,.167,0,3,.000,0,0,,0,3,3,2,1,0,0,6,2,-0.9,-11
4,Jalen Green,21:24,5,13,.385,3,6,.500,1,2,.500,0,3,3,4,0,1,3,0,14,7.9,+6
5,Amen Thompson,33:07,6,11,.545,0,2,.000,3,4,.750,5,5,10,2,1,2,0,1,15,17.7,+14
6,Cam Whitmore,20:34,5,11,.455,2,7,.286,3,5,.600,0,3,3,1,0,0,4,0,15,6.1,-2
7,Jeff Green,15:22,1,3,.333,1,2,.500,0,0,,0,2,2,1,0,0,1,1,3,1.2,-1
8,Aaron Holiday,11:04,0,1,.000,0,0,,3,3,1.000,0,0,0,3,2,0,1,3,3,4.2,-2
9,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jock Landale,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jae'Sean Tate,Did Not Play,,,,,,,,,,,,,,,,,,,,
