,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Miles McBride,44:08,4,9,.444,1,5,.200,2,2,1.000,0,3,3,3,1,1,0,2,11,10.2,-11
1,Josh Hart,35:37,1,5,.200,0,2,.000,0,0,,1,2,3,1,0,0,1,4,2,-1.7,-21
2,Jalen Brunson,34:04,11,23,.478,2,7,.286,2,3,.667,0,2,2,9,0,0,0,1,26,20.4,-20
3,Donte DiVincenzo,31:02,4,11,.364,3,8,.375,0,0,,0,2,2,4,2,1,0,2,11,10.2,-17
4,Isaiah Hartenstein,26:28,8,10,.800,0,0,,4,5,.800,3,5,8,3,1,2,3,6,20,18.5,-15
5,Precious Achiuwa,25:23,4,5,.800,1,1,1.000,0,0,,0,5,5,3,0,2,0,2,9,11.3,-2
6,Alec Burks,20:33,5,11,.455,3,6,.500,5,7,.714,0,5,5,1,2,0,3,1,18,12.3,+4
7,Bojan Bogdanović,14:22,1,5,.200,1,2,.500,0,0,,0,1,1,2,0,0,2,0,3,-0.4,+7
8,Jericho Sims,8:22,0,0,,0,0,,0,0,,0,2,2,2,0,0,0,0,0,2.0,+10
9,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Shake Milton,Did Not Play,,,,,,,,,,,,,,,,,,,,
