,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Josh Hart,41:42,.415,.375,.250,.125,12.2,24.0,18.2,6.7,3.7,0.0,0.0,8.8,124,93,0.8
1,Jalen Brunson,37:56,.600,.500,.333,.567,2.7,0.0,1.3,25.0,1.4,2.5,11.8,48.7,119,108,11.8
2,Donte DiVincenzo,36:33,.466,.417,.667,.167,0.0,13.7,6.9,12.0,2.8,0.0,7.2,16.5,106,100,-1.5
3,OG Anunoby,35:43,.505,.500,.364,.182,5.7,19.6,12.7,8.6,2.9,0.0,14.4,16.9,102,97,-1.4
4,Isaiah Hartenstein,23:56,.699,.667,.000,.167,4.3,33.4,19.0,13.4,0.0,0.0,0.0,11.7,158,98,4.8
5,Precious Achiuwa,24:04,.667,.667,.000,.000,12.7,16.6,14.7,11.7,4.3,0.0,0.0,5.4,169,95,6.5
6,Miles McBride,21:55,.500,.500,.167,.000,9.3,4.6,6.9,0.0,2.4,0.0,25.0,15.9,87,105,-8.0
7,Bojan Bogdanović,13:53,.342,.167,.333,.500,0.0,0.0,0.0,10.0,0.0,0.0,12.0,26.0,77,112,-13.0
8,Alec Burks,4:18,.500,.500,.400,.000,23.8,0.0,11.8,0.0,0.0,0.0,16.7,60.6,88,112,-9.7
9,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,
10,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
11,Shake Milton,Did Not Play,,,,,,,,,,,,,,,
12,Jericho Sims,Did Not Play,,,,,,,,,,,,,,,
