,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Josh Hart,41:42,3,8,.375,0,2,.000,1,1,1.000,5,10,15,2,3,0,0,4,7,11.9,+1
1,Jalen Brunson,37:56,14,30,.467,2,10,.200,15,17,.882,1,0,1,4,1,1,5,0,45,29.0,+17
2,Donte DiVincenzo,36:33,4,12,.333,2,8,.250,2,2,1.000,0,5,5,3,2,0,1,3,12,8.6,+2
3,OG Anunoby,35:43,5,11,.455,1,4,.250,1,2,.500,2,7,9,2,2,0,2,4,12,9.2,+11
4,Isaiah Hartenstein,23:56,4,6,.667,0,0,,1,1,1.000,1,8,9,2,0,0,0,2,9,10.1,+17
5,Precious Achiuwa,24:04,2,3,.667,0,0,,0,0,,3,4,7,2,2,0,0,1,4,9.0,-5
6,Miles McBride,21:55,3,6,.500,0,1,.000,0,0,,2,1,3,0,1,0,2,3,6,2.5,+13
7,Bojan Bogdanović,13:53,1,6,.167,0,2,.000,3,3,1.000,0,0,0,1,0,0,1,0,5,0.9,+5
8,Alec Burks,4:18,2,5,.400,1,2,.500,0,0,,1,0,1,0,0,0,1,1,5,1.6,-1
9,Mamadi Diakite,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Shake Milton,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jericho Sims,Did Not Play,,,,,,,,,,,,,,,,,,,,
