,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Devin Booker,38:43,.640,.563,.375,.500,0.0,10.1,4.6,31.2,1.3,0.0,17.0,27.0,116,123,-0.2
1,Bradley Beal,38:42,.868,.868,.421,.000,5.8,3.4,4.7,27.1,0.0,5.4,13.6,25.2,140,124,14.8
2,Kevin Durant,38:02,.484,.432,.364,.182,0.0,13.6,6.3,26.2,0.0,0.0,0.0,27.7,111,126,0.5
3,Grayson Allen,36:47,.500,.500,.909,.000,0.0,17.6,8.2,3.9,2.7,5.7,21.4,16.9,75,114,-3.8
4,Jusuf Nurkić,31:11,.381,.286,.000,.286,7.2,33.3,19.2,25.7,4.8,3.3,27.6,15.5,90,107,0.0
5,Eric Gordon,18:21,.500,.500,.800,.000,0.0,0.0,0.0,15.5,0.0,0.0,0.0,12.1,114,129,-3.8
6,Drew Eubanks,16:43,.000,.000,.000,.000,26.7,38.8,32.3,14.7,0.0,6.2,25.0,10.6,80,116,-8.8
7,Royce O'Neale,14:03,.000,.000,1.000,.000,7.9,9.2,8.5,8.8,3.6,14.9,33.3,9.5,42,108,-1.8
8,Bol Bol,7:28,.500,.500,.500,.000,0.0,34.7,16.1,0.0,0.0,0.0,0.0,11.9,97,121,-6.1
9,Udoka Azubuike,Did Not Play,,,,,,,,,,,,,,,
10,Nassir Little,Did Not Play,,,,,,,,,,,,,,,
11,Josh Okogie,Did Not Play,,,,,,,,,,,,,,,
12,David Roddy,Did Not Play,,,,,,,,,,,,,,,
13,Isaiah Thomas,Did Not Play,,,,,,,,,,,,,,,
14,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,
