,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,GG Jackson II,37:32,10,19,.526,3,10,.300,7,8,.875,3,3,6,3,0,1,1,3,30,23.9,-25
1,Jaren Jackson Jr.,28:04,4,10,.400,3,5,.600,5,8,.625,1,1,2,2,0,1,4,3,16,7.3,-31
2,Santi Aldama,26:51,2,5,.400,0,2,.000,3,4,.750,1,5,6,3,0,2,0,0,7,9.6,-26
3,Jake LaRavia,24:13,4,9,.444,2,4,.500,3,4,.750,0,1,1,4,2,0,1,4,13,10.4,-25
4,Luke Kennard,22:55,1,6,.167,1,6,.167,0,0,,0,2,2,2,1,0,2,0,3,0.2,-27
5,Lamar Stevens,30:18,4,12,.333,1,2,.500,0,0,,1,2,3,0,1,0,3,2,9,0.7,-7
6,DeJon Jarreau,28:05,3,9,.333,1,2,.500,0,0,,0,10,10,5,3,0,2,1,7,9.0,-8
7,Wenyen Gabriel,21:09,3,5,.600,0,2,.000,0,3,.000,0,5,5,0,1,0,2,1,6,2.6,-5
8,Trey Jemison,20:53,1,3,.333,0,0,,0,0,,2,2,4,2,0,0,1,0,2,2.7,-1
9,John Konchar,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Vince Williams Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,,,,,,
