,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Tyrese Haliburton,37:36,13,21,.619,7,13,.538,0,1,.000,1,5,6,10,1,0,3,0,33,30.3,+15
1,Andrew Nembhard,33:57,5,6,.833,1,1,1.000,0,0,,0,2,2,6,0,0,6,1,11,7.2,+10
2,Aaron Nesmith,30:22,3,6,.500,2,4,.500,2,2,1.000,1,4,5,2,0,0,3,5,10,5.3,+17
3,Myles Turner,23:45,5,9,.556,2,3,.667,6,7,.857,1,4,5,1,0,2,0,5,18,15.3,+4
4,Jalen Smith,22:59,5,11,.455,1,4,.250,1,1,1.000,2,6,8,1,1,2,1,3,12,10.4,+11
5,Buddy Hield,33:03,4,14,.286,3,11,.273,0,0,,1,4,5,5,0,0,0,1,11,7.8,-10
6,Bennedict Mathurin,24:01,3,9,.333,2,5,.400,2,2,1.000,0,4,4,0,1,0,3,2,10,3.3,-6
7,Isaiah Jackson,19:46,3,3,1.000,0,0,,5,5,1.000,3,5,8,0,1,3,1,3,11,14.6,+3
8,Obi Toppin,14:31,2,3,.667,1,2,.500,2,3,.667,1,1,2,3,1,0,3,2,7,5.6,-14
9,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,T.J. McConnell,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jordan Nwora,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Ben Sheppard,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jarace Walker,Did Not Play,,,,,,,,,,,,,,,,,,,,
