,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Jimmy Butler,38:41,.581,.458,.250,.500,4.1,12.7,9.0,25.0,0.0,0.0,21.5,23.1,113,114,-4.2
1,Terry Rozier,34:54,.964,.933,.733,.400,0.0,17.6,10.0,18.5,0.0,3.3,14.5,28.3,156,111,19.6
2,Bam Adebayo,32:32,.697,.667,.000,.444,9.8,26.5,19.2,5.4,1.6,0.0,8.5,17.3,137,108,3.1
3,Duncan Robinson,28:59,.429,.429,1.000,.000,0.0,8.5,4.8,5.1,1.8,0.0,22.2,14.9,72,111,-9.4
4,Nikola Jović,25:18,.868,.750,1.000,1.000,0.0,14.6,8.2,33.4,2.1,0.0,25.8,7.3,169,109,10.4
5,Haywood Highsmith,28:04,.636,.636,.364,.000,22.8,17.5,19.8,6.6,1.9,0.0,0.0,18.8,144,109,5.6
6,Caleb Martin,23:35,.438,.438,.375,.000,0.0,10.4,5.9,20.4,0.0,9.7,27.3,22.3,79,108,-6.9
7,Kevin Love,15:30,.450,.375,.875,.250,0.0,23.8,13.5,31.2,0.0,7.4,10.1,30.5,104,107,2.4
8,Jaime Jaquez Jr.,12:25,.615,.500,.500,.500,0.0,19.8,11.2,0.0,4.3,0.0,45.0,17.1,64,103,-9.4
9,Thomas Bryant,Did Not Play,,,,,,,,,,,,,,,
10,Jamal Cain,Did Not Play,,,,,,,,,,,,,,,
11,Patty Mills,Did Not Play,,,,,,,,,,,,,,,
12,Orlando Robinson,Did Not Play,,,,,,,,,,,,,,,
13,Cole Swider,Did Not Play,,,,,,,,,,,,,,,
14,Delon Wright,Did Not Play,,,,,,,,,,,,,,,
