,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Pascal Siakam,36:19,10,16,.625,0,4,.000,11,12,.917,1,4,5,5,0,1,2,1,31,27.1,-4
1,OG Anunoby,34:48,4,9,.444,0,4,.000,4,4,1.000,0,4,4,6,1,0,2,4,12,10.1,-11
2,Scottie Barnes,34:47,3,11,.273,2,7,.286,4,4,1.000,1,6,7,7,1,4,3,0,12,13.7,-1
3,Dennis Schröder,34:05,2,8,.250,0,2,.000,2,2,1.000,1,2,3,6,2,0,0,0,6,8.7,-16
4,Jakob Poeltl,28:48,9,15,.600,0,0,,1,2,.500,2,6,8,2,1,0,1,3,19,15.1,-14
5,Gary Trent Jr.,25:33,6,11,.545,5,8,.625,0,0,,1,3,4,1,1,0,0,3,17,13.8,-10
6,Precious Achiuwa,16:25,2,9,.222,0,2,.000,0,2,.000,3,3,6,1,2,0,1,2,4,1.6,-1
7,Otto Porter Jr.,14:54,1,3,.333,1,3,.333,2,2,1.000,0,3,3,0,0,0,0,3,5,3.0,-10
8,Malachi Flynn,9:45,1,4,.250,0,2,.000,0,0,,2,2,4,2,0,1,3,0,2,0.7,+9
9,Jalen McDaniels,2:18,1,1,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,3,3.3,+3
10,Gradey Dick,2:17,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,1.0,+5
11,Chris Boucher,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Thaddeus Young,Did Not Play,,,,,,,,,,,,,,,,,,,,
