,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Grant Williams,37:47,5,11,.455,4,10,.400,0,0,,3,4,7,2,0,1,1,1,14,12.3,+8
1,Luka Dončić,35:19,15,26,.577,4,9,.444,1,4,.250,1,8,9,9,0,0,3,1,35,27.6,-17
2,Kyrie Irving,33:42,16,29,.552,3,10,.300,4,4,1.000,1,3,4,6,1,0,2,4,39,28.3,+13
3,Dereck Lively II,23:54,3,4,.750,0,0,,0,0,,3,7,10,2,0,1,3,5,6,5.7,-1
4,Derrick Jones Jr.,19:14,0,7,.000,0,2,.000,0,0,,2,6,8,1,0,0,2,1,0,-3.4,0
5,Tim Hardaway Jr.,26:19,6,14,.429,4,10,.400,1,1,1.000,0,2,2,2,0,0,1,0,17,10.6,0
6,Dwight Powell,23:36,1,2,.500,0,0,,1,1,1.000,0,3,3,1,0,0,0,3,3,2.4,-6
7,Josh Green,19:44,1,3,.333,1,3,.333,0,0,,1,3,4,3,0,0,0,1,3,4.6,-27
8,Dante Exum,11:17,3,5,.600,0,2,.000,0,0,,0,1,1,1,0,0,0,0,6,4.7,+5
9,Seth Curry,9:07,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,0,0,2,1.3,-10
10,Jaden Hardy,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Richaun Holmes,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,,,,,,
