,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,35:40,8,15,.533,5,10,.500,0,0,,1,2,3,2,1,0,2,4,21,13.8,+20
1,Collin Sexton,25:04,5,13,.385,3,7,.429,6,6,1.000,0,1,1,3,0,0,4,2,19,9.5,-3
2,John Collins,24:14,7,11,.636,1,4,.250,0,1,.000,3,7,10,2,1,0,3,2,15,12.5,-9
3,Simone Fontecchio,24:02,4,6,.667,1,3,.333,2,2,1.000,2,2,4,1,1,0,1,1,11,10.7,-2
4,Kris Dunn,22:02,1,5,.200,0,3,.000,0,0,,1,2,3,6,0,0,1,4,2,1.8,+5
5,Walker Kessler,26:45,5,8,.625,0,0,,3,4,.750,2,6,8,3,0,3,1,4,13,13.8,+22
6,Jordan Clarkson,25:48,3,11,.273,0,4,.000,6,7,.857,1,4,5,5,0,0,1,2,12,8.7,+10
7,Keyonte George,24:47,7,13,.538,5,9,.556,0,0,,0,10,10,2,0,0,3,2,19,13.3,+16
8,Kelly Olynyk,21:21,2,5,.400,1,2,.500,3,4,.750,2,5,7,6,0,0,0,3,8,10.8,+24
9,Ochai Agbaji,10:17,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,0,0,0,3,3.0,-8
10,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,,
