,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Julius Randle,36:37,.571,.500,.381,.286,6.2,28.3,16.6,13.5,0.0,0.0,20.2,33.8,106,108,-2.6
1,Jalen Brunson,35:12,.272,.208,.250,.167,6.5,3.7,5.2,21.4,4.4,0.0,23.7,20.0,78,103,-7.5
2,Mitchell Robinson,34:48,.623,.600,.000,.100,29.6,22.4,26.2,0.0,5.9,0.0,0.0,12.5,158,96,6.6
3,RJ Barrett,30:43,.697,.625,.250,.375,3.7,21.1,11.9,23.2,0.0,0.0,21.2,32.1,121,110,4.7
4,Quentin Grimes,20:47,.375,.375,1.000,.000,0.0,6.2,2.9,0.0,2.5,0.0,20.0,10.0,70,107,-7.2
5,Josh Hart,32:12,.530,.500,.444,.111,0.0,12.1,5.7,29.8,3.2,0.0,17.5,14.8,121,104,4.8
6,Immanuel Quickley,20:18,.700,.700,.600,.000,0.0,6.4,3.0,34.9,0.0,0.0,0.0,10.3,176,112,7.1
7,Donte DiVincenzo,16:11,.872,.917,.833,.333,14.1,32.1,22.5,10.2,3.2,7.2,12.7,20.3,151,96,21.6
8,Isaiah Hartenstein,13:12,.600,.600,.000,.000,17.3,9.8,13.8,24.2,7.8,0.0,0.0,15.8,155,94,12.4
9,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,
10,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,
12,Miles McBride,Did Not Play,,,,,,,,,,,,,,,
13,Jericho Sims,Did Not Play,,,,,,,,,,,,,,,
14,Dylan Windler,Did Not Play,,,,,,,,,,,,,,,
