,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Zion Williamson,36:25,.734,.714,.000,.714,8.0,10.3,9.4,30.9,0.0,5.9,5.2,26.4,153,115,7.6
1,Brandon Ingram,31:50,.354,.333,.111,.222,0.0,20.7,12.6,39.2,1.6,0.0,16.8,18.5,102,111,-5.2
2,CJ McCollum,30:41,.653,.643,.500,.214,4.7,9.2,7.4,14.6,0.0,0.0,11.5,28.0,115,119,-2.1
3,Herbert Jones,30:26,.700,.700,.400,.000,0.0,3.1,1.9,8.2,3.4,10.5,28.6,11.4,99,107,0.1
4,Jonas Valančiūnas,16:32,.694,.500,.000,1.000,0.0,51.2,31.1,7.2,0.0,12.9,41.0,14.7,89,95,-2.7
5,Trey Murphy III,30:19,.742,.722,.722,.111,0.0,21.7,13.2,11.7,0.0,0.0,9.6,34.2,121,114,3.8
6,Larry Nance Jr.,28:54,.940,1.000,.000,.750,5.0,3.3,4.0,13.7,7.2,0.0,0.0,9.1,201,105,9.6
7,Naji Marshall,17:34,.700,.700,.200,.000,0.0,26.8,16.3,23.6,0.0,0.0,0.0,14.1,150,112,4.0
8,Jose Alvarado,17:19,.750,.750,.750,.000,0.0,10.9,6.6,7.4,3.0,0.0,20.0,14.3,108,112,-0.1
9,Jordan Hawkins,Did Not Play,,,,,,,,,,,,,,,
10,Jeremiah Robinson-Earl,Did Not Play,,,,,,,,,,,,,,,
11,Matt Ryan,Did Not Play,,,,,,,,,,,,,,,
12,Cody Zeller,Did Not Play,,,,,,,,,,,,,,,
