,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Saddiq Bey,39:55,6,11,.545,1,4,.250,3,4,.750,1,3,4,2,1,1,0,2,16,14.2,-8
1,Dejounte Murray,38:13,8,22,.364,3,8,.375,2,2,1.000,4,2,6,3,1,0,2,2,21,12.5,-6
2,Clint Capela,27:49,6,11,.545,0,0,,2,2,1.000,4,4,8,2,1,0,0,5,14,13.1,-3
3,Trae Young,26:20,5,12,.417,2,5,.400,7,7,1.000,0,1,1,9,1,0,5,2,19,14.4,-10
4,Garrison Mathews,16:40,1,5,.200,1,5,.200,0,0,,0,0,0,1,1,0,0,1,3,1.2,-9
5,Bogdan Bogdanović,35:34,14,24,.583,10,17,.588,2,2,1.000,1,2,3,3,2,0,1,4,40,31.6,-2
6,Onyeka Okongwu,28:22,3,5,.600,0,0,,1,1,1.000,2,4,6,3,0,1,0,3,7,8.9,+4
7,Wesley Matthews,18:04,1,5,.200,0,4,.000,0,0,,1,4,5,1,2,0,2,1,2,1.1,-2
8,AJ Griffin,9:02,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,0,0,1,0,0.2,+1
9,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Seth Lundy,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,,
