,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Marvin Bagley III,39:07,10,16,.625,0,0,,0,5,.000,6,5,11,2,2,3,3,3,20,17.8,+2
1,Kyle Kuzma,38:29,7,16,.438,1,5,.200,0,0,,0,6,6,5,2,1,3,2,15,10.8,-2
2,Tyus Jones,36:49,1,6,.167,0,3,.000,0,0,,0,4,4,15,3,0,1,2,2,11.1,-2
3,Jordan Poole,34:02,7,19,.368,2,9,.222,8,8,1.000,0,4,4,2,1,0,0,1,24,16.7,-8
4,Deni Avdija,26:13,5,13,.385,0,3,.000,5,5,1.000,2,6,8,1,0,0,2,6,15,7.4,-16
5,Corey Kispert,17:04,4,5,.800,2,3,.667,0,0,,0,4,4,0,0,0,0,0,10,9.3,+6
6,Bilal Coulibaly,16:59,1,4,.250,1,3,.333,2,2,1.000,0,3,3,2,0,0,0,3,5,3.7,+4
7,Landry Shamet,14:00,5,6,.833,3,4,.750,0,0,,1,0,1,1,0,0,2,5,13,8.2,-2
8,Delon Wright,11:10,1,5,.200,1,1,1.000,2,2,1.000,0,2,2,1,1,0,0,1,5,3.8,-2
9,Patrick Baldwin Jr.,6:04,0,0,,0,0,,0,0,,0,3,3,2,0,0,1,1,0,0.9,0
10,Jules Bernard,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Johnny Davis,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Hamidou Diallo,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Anthony Gill,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Isaiah Livers,Did Not Play,,,,,,,,,,,,,,,,,,,,
