,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,GG Jackson II,30:07,2,8,.250,2,4,.500,5,6,.833,0,3,3,3,1,0,3,0,11,6.8,-26
1,Luke Kennard,30:05,3,10,.300,2,7,.286,1,1,1.000,0,5,5,5,0,1,4,1,9,4.5,-23
2,Jake LaRavia,27:57,4,9,.444,2,5,.400,0,0,,1,1,2,1,1,0,2,1,10,5.6,-22
3,Jaren Jackson Jr.,25:42,1,9,.111,0,3,.000,2,2,1.000,1,3,4,1,1,1,3,3,4,-2.1,-34
4,Scotty Pippen Jr.,21:09,4,10,.400,1,4,.250,2,2,1.000,0,3,3,2,1,1,3,3,11,5.4,-12
5,Mãozinha Pereira,28:37,2,5,.400,0,1,.000,3,4,.750,4,4,8,1,2,3,1,4,7,10.1,-12
6,Jordan Goodwin,26:39,6,15,.400,4,6,.667,0,0,,5,6,11,3,2,0,2,3,16,14.1,-13
7,Lamar Stevens,21:07,3,10,.300,1,5,.200,0,0,,1,3,4,2,1,0,0,1,7,4.8,-14
8,Brandon Clarke,19:41,6,9,.667,0,1,.000,1,2,.500,0,4,4,3,1,1,0,2,13,12.9,-6
9,Zavier Simpson,8:56,0,1,.000,0,0,,0,0,,1,0,1,4,1,0,1,1,0,2.4,+12
10,Vince Williams Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Ziaire Williams,Did Not Dress,,,,,,,,,,,,,,,,,,,,
