,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shaedon Sharpe,46:26,.548,.471,.294,.412,2.0,10.9,5.8,7.4,1.0,1.9,13.0,20.9,105,108,-2.8
1,Malcolm Brogdon,44:21,.494,.368,.474,.632,0.0,19.9,8.5,37.5,3.3,0.0,14.1,26.9,105,103,2.5
2,Jerami Grant,43:44,.482,.457,.304,.391,4.3,17.3,9.9,12.9,0.0,2.0,10.0,28.9,98,109,-2.2
3,Deandre Ayton,36:16,.673,.636,.000,.182,10.4,27.8,17.9,10.2,4.0,2.4,7.8,15.0,139,98,4.8
4,Matisse Thybulle,18:30,.625,.625,.750,.000,0.0,0.0,0.0,0.0,0.0,9.4,0.0,9.1,129,105,0.8
5,Toumani Camara,31:29,.296,.250,.375,.125,9.0,0.0,5.2,4.7,3.1,0.0,10.6,12.6,79,106,-9.1
6,Robert Williams,19:45,.752,.750,.000,.750,19.2,38.3,27.4,0.0,4.9,4.4,15.8,13.5,141,93,6.1
7,Skylar Mays,15:13,.507,.438,.625,.250,0.0,8.3,3.6,12.2,3.2,0.0,10.1,27.3,100,105,-0.9
8,Jabari Walker,9:16,.000,.000,.000,.000,10.2,40.9,23.3,0.0,0.0,9.4,0.0,9.1,36,99,-12.6
9,Moses Brown,Did Not Play,,,,,,,,,,,,,,,
10,Justin Minaya,Did Not Play,,,,,,,,,,,,,,,
11,Kris Murray,Did Not Play,,,,,,,,,,,,,,,
12,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,
