,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jamal Murray,36:55,7,19,.368,3,7,.429,1,2,.500,0,3,3,14,0,2,3,0,18,16.2,-5
1,Nikola Jokić,35:14,12,16,.750,1,3,.333,2,5,.400,1,9,10,11,0,2,1,3,27,29.7,+13
2,Kentavious Caldwell-Pope,33:16,3,5,.600,2,4,.500,0,0,,0,3,3,0,1,2,2,4,8,5.4,+11
3,Aaron Gordon,33:12,10,12,.833,0,0,,1,4,.250,3,4,7,2,0,0,3,2,21,16.3,+8
4,Michael Porter Jr.,18:36,3,8,.375,2,6,.333,0,0,,0,1,1,2,0,1,1,3,8,3.8,+2
5,Christian Braun,30:01,4,8,.500,1,2,.500,0,0,,1,7,8,2,1,0,1,0,9,9.2,+6
6,Reggie Jackson,18:46,2,6,.333,0,3,.000,0,1,.000,1,3,4,1,0,0,1,2,4,0.7,+9
7,Peyton Watson,15:01,2,4,.500,0,1,.000,1,2,.500,0,2,2,0,0,1,0,0,5,3.9,0
8,Zeke Nnaji,12:46,2,2,1.000,0,0,,2,3,.667,1,2,3,0,2,0,0,0,6,8.3,-5
9,Julian Strawther,6:13,2,4,.500,0,2,.000,0,0,,0,2,2,0,0,0,0,0,4,2.6,+1
10,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,,,,,,
