,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paul George,40:01,.884,.857,.571,.238,3.6,18.5,11.7,18.3,1.3,0.0,0.0,28.4,177,128,15.7
1,Kawhi Leonard,37:08,.578,.579,.263,.105,3.9,13.3,9.0,8.6,0.0,0.0,9.1,28.9,109,132,-9.3
2,James Harden,36:14,.630,.500,1.000,1.333,0.0,20.4,11.0,31.8,1.4,0.0,0.0,6.4,179,128,2.3
3,Ivica Zubac,33:07,.968,.875,.000,1.250,8.8,37.2,24.2,4.4,0.0,12.1,13.9,21.3,173,120,6.3
4,Terance Mann,24:54,.717,.625,.750,.500,0.0,14.8,8.0,9.8,0.0,0.0,0.0,9.6,160,132,-2.7
5,Norman Powell,26:20,.568,.455,.455,.636,0.0,4.7,2.5,5.1,0.0,0.0,0.0,26.2,124,133,-8.4
6,Russell Westbrook,19:44,.709,.667,.000,.667,14.7,18.7,16.9,29.2,5.3,0.0,27.9,26.7,124,119,3.6
7,Amir Coffey,15:43,.500,.500,.500,.000,0.0,0.0,0.0,15.3,0.0,8.5,33.3,9.4,96,127,-7.2
8,Mason Plumlee,6:47,.000,.000,.000,.000,21.4,18.1,19.7,32.9,0.0,19.7,0.0,7.2,137,117,5.0
9,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,
10,Bones Hyland,Did Not Play,,,,,,,,,,,,,,,
11,Xavier Moon,Did Not Play,,,,,,,,,,,,,,,
12,Daniel Theis,Did Not Play,,,,,,,,,,,,,,,
13,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,
