,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Ausar Thompson,35:06,.468,.500,.200,.400,10.0,13.0,11.5,17.0,2.6,6.4,0.0,14.4,121,114,3.5
1,Simone Fontecchio,33:14,.583,.583,.500,.000,0.0,3.4,1.7,0.0,0.0,0.0,7.7,16.8,101,127,-7.6
2,Jaden Ivey,31:58,.549,.500,.273,.364,3.7,3.6,3.6,11.4,0.0,0.0,7.3,18.5,113,127,-6.1
3,Cade Cunningham,30:17,.714,.714,.429,.000,0.0,18.9,9.5,48.0,1.5,0.0,12.5,34.0,128,122,9.4
4,Jalen Duren,30:09,.656,.636,.000,.091,7.8,41.7,24.9,8.9,0.0,0.0,25.9,22.0,102,122,-5.7
5,James Wiseman,17:51,.577,.667,.000,1.667,0.0,32.0,16.2,12.9,0.0,4.2,16.1,14.9,107,120,-3.3
6,Evan Fournier,17:34,1.025,1.125,1.000,.500,0.0,26.0,13.2,0.0,0.0,0.0,17.0,14.4,143,124,3.2
7,Troy Brown Jr.,12:50,.250,.250,.500,.000,0.0,17.8,9.0,17.3,0.0,0.0,20.0,16.7,62,125,-12.5
8,Malachi Flynn,11:11,.200,.200,.200,.000,0.0,10.2,5.2,30.1,8.1,0.0,28.6,26.8,53,108,-12.3
9,Marcus Sasser,10:00,.654,.667,.333,.333,0.0,11.4,5.8,29.4,4.5,0.0,12.7,33.8,117,116,8.8
10,Shake Milton,9:50,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,97,128,-10.5
11,Tosan Evbuomwan,Did Not Play,,,,,,,,,,,,,,,
12,Mike Muscala,Did Not Play,,,,,,,,,,,,,,,
13,Isaiah Stewart,Not With Team,,,,,,,,,,,,,,,
