,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Cam Thomas,40:35,.631,.606,.485,.182,2.5,7.5,5.0,12.3,1.2,0.0,2.7,37.8,131,128,7.7
1,Mikal Bridges,38:39,.644,.595,.238,.333,2.6,10.6,6.6,14.6,1.2,2.6,4.0,27.2,136,126,5.3
2,Dorian Finney-Smith,36:53,.292,.292,.583,.000,11.1,5.5,8.3,5.8,0.0,2.7,7.7,14.7,86,130,-9.4
3,Ben Simmons,33:22,.333,.333,.000,.000,9.2,36.7,23.0,12.1,0.0,0.0,25.0,5.0,121,123,-5.1
4,Spencer Dinwiddie,23:41,.375,.375,.750,.000,4.3,8.6,6.5,12.9,0.0,0.0,0.0,7.1,123,131,-5.6
5,Royce O'Neale,25:07,.750,.750,.875,.000,4.1,32.5,18.3,13.9,0.0,4.0,11.1,15.0,145,121,6.1
6,Lonnie Walker IV,22:36,.679,.679,.500,.000,0.0,18.1,9.0,13.3,0.0,0.0,17.6,31.5,111,128,0.9
7,Dennis Smith Jr.,11:06,.333,.333,.000,.000,0.0,0.0,0.0,9.7,0.0,0.0,0.0,11.3,89,133,-11.9
8,Day'Ron Sharpe,7:59,.667,.667,.000,.000,0.0,0.0,0.0,0.0,0.0,12.5,0.0,15.7,133,126,0.8
9,Armoni Brooks,Did Not Play,,,,,,,,,,,,,,,
10,Harry Giles,Did Not Play,,,,,,,,,,,,,,,
11,Trendon Watford,Did Not Play,,,,,,,,,,,,,,,
12,Jalen Wilson,Did Not Play,,,,,,,,,,,,,,,
