,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Nikola Jokić,44:16,.593,.556,.389,.389,7.0,29.9,18.6,19.1,0.0,0.0,24.9,28.9,97,114,-0.1
1,Jamal Murray,42:12,.541,.520,.240,.080,7.4,9.7,8.5,43.6,1.2,0.0,10.4,31.2,113,118,6.7
2,Michael Porter Jr.,39:42,.556,.556,.667,.000,0.0,18.0,9.1,0.0,1.3,0.0,10.0,23.0,94,115,-2.6
3,Kentavious Caldwell-Pope,38:21,.917,.917,.500,.000,0.0,13.3,6.7,11.7,2.7,4.5,14.3,8.3,151,109,7.5
4,Aaron Gordon,34:09,.335,.350,.300,.100,3.0,6.0,4.5,12.8,0.0,0.0,8.7,15.3,79,121,-8.7
5,Peyton Watson,22:53,.250,.250,.625,.000,4.5,13.4,9.0,25.5,2.3,7.5,0.0,16.0,84,108,0.8
6,Christian Braun,18:51,.902,1.000,.000,.667,5.5,16.2,10.9,8.6,2.7,9.1,0.0,9.4,187,104,11.2
7,Reggie Jackson,15:52,.250,.250,.500,.000,0.0,12.8,6.5,0.0,0.0,0.0,0.0,17.3,54,119,-14.5
8,Zeke Nnaji,8:44,.347,.000,.500,1.000,11.9,23.3,17.7,0.0,0.0,0.0,0.0,15.0,97,116,-9.5
9,Justin Holiday,Did Not Play,,,,,,,,,,,,,,,
10,Jay Huff,Did Not Play,,,,,,,,,,,,,,,
11,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,
12,Jalen Pickett,Did Not Play,,,,,,,,,,,,,,,
13,Julian Strawther,Did Not Play,,,,,,,,,,,,,,,
14,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,
