,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Domantas Sabonis,40:55,11,17,.647,1,3,.333,7,10,.700,2,10,12,7,1,0,0,3,30,30.4,-17
1,De'Aaron Fox,34:35,5,14,.357,2,5,.400,0,4,.000,1,2,3,7,3,1,2,4,12,8.9,-17
2,Kevin Huerter,33:46,6,11,.545,4,9,.444,0,0,,1,0,1,1,1,1,0,2,16,13.0,-10
3,Harrison Barnes,24:15,4,10,.400,0,4,.000,0,0,,0,4,4,0,1,0,0,0,8,4.8,-17
4,Keegan Murray,20:19,0,4,.000,0,3,.000,0,0,,0,4,4,4,1,1,1,4,0,0.3,-4
5,Malik Monk,34:16,10,21,.476,2,8,.250,1,1,1.000,0,5,5,10,0,2,1,2,23,20.4,-8
6,Davion Mitchell,23:29,3,5,.600,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,3,9,6.5,-1
7,Trey Lyles,22:54,6,13,.462,5,10,.500,2,2,1.000,1,1,2,1,0,1,0,0,19,14.7,+5
8,Sasha Vezenkov,5:31,0,0,,0,0,,3,3,1.000,0,1,1,0,0,0,0,2,3,2.5,+4
9,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Colby Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,,
