,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paul George,37:44,.763,.618,.529,.882,3.7,8.1,6.3,4.3,0.0,0.0,7.8,31.5,149,132,4.4
1,Russell Westbrook,36:49,.500,.500,.250,.000,3.8,22.2,14.5,13.6,1.3,2.4,55.6,11.4,73,121,-7.9
2,Kawhi Leonard,36:45,.536,.545,.455,.136,11.5,16.7,14.5,23.4,2.7,0.0,4.1,30.7,121,121,3.6
3,Robert Covington,19:38,.515,.500,1.000,.667,0.0,5.2,3.0,12.7,5.1,0.0,0.0,9.2,128,121,0.6
4,Ivica Zubac,19:26,.436,.500,.000,.333,0.0,10.5,6.1,0.0,0.0,9.0,12.7,18.8,74,126,-10.8
5,Nicolas Batum,30:16,1.000,1.000,.750,.000,0.0,6.7,3.9,13.1,1.6,8.7,0.0,6.1,205,124,8.9
6,Norman Powell,25:16,.850,.800,.400,.400,0.0,12.1,7.0,6.9,2.0,0.0,7.8,23.5,158,125,7.2
7,Bones Hyland,22:11,.600,.600,.500,.000,0.0,9.2,5.3,7.2,2.2,0.0,23.1,27.2,92,126,-7.8
8,Mason Plumlee,11:55,.798,1.000,.000,2.000,11.8,25.7,19.9,0.0,0.0,0.0,34.7,11.2,115,123,-7.8
9,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,
12,KJ Martin,Did Not Play,,,,,,,,,,,,,,,
13,Jordan Miller,Did Not Play,,,,,,,,,,,,,,,
