,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Paul George,37:44,9,17,.529,3,9,.333,15,15,1.000,1,3,4,1,0,0,2,1,36,27.6,+3
1,Russell Westbrook,36:49,2,4,.500,0,1,.000,0,0,,1,8,9,4,1,1,5,4,4,3.0,-4
2,Kawhi Leonard,36:45,10,22,.455,4,10,.400,1,3,.333,3,6,9,5,2,0,1,1,25,20.8,+9
3,Robert Covington,19:38,1,3,.333,1,3,.333,1,2,.500,0,1,1,2,2,0,0,4,4,4.0,-6
4,Ivica Zubac,19:26,3,6,.500,0,0,,0,2,.000,0,2,2,0,0,2,1,2,6,2.4,+1
5,Nicolas Batum,30:16,3,4,.750,2,3,.667,0,0,,0,2,2,3,1,3,0,4,8,10.6,-4
6,Norman Powell,25:16,7,10,.700,2,4,.500,4,4,1.000,0,3,3,1,1,0,1,2,20,16.6,+3
7,Bones Hyland,22:11,5,10,.500,2,5,.400,0,0,,0,2,2,1,1,0,3,2,12,5.5,-1
8,Mason Plumlee,11:55,1,1,1.000,0,0,,1,2,.500,1,3,4,0,0,0,1,2,3,2.1,-11
9,Kobe Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Amir Coffey,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Moussa Diabaté,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,KJ Martin,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jordan Miller,Did Not Play,,,,,,,,,,,,,,,,,,,,
