,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Fred VanVleet,35:42,7,9,.778,6,8,.750,1,2,.500,0,6,6,10,0,2,4,2,21,22.5,+24
1,Alperen Sengun,33:37,11,17,.647,0,2,.000,8,10,.800,4,4,8,4,3,1,2,1,30,29.8,+17
2,Jabari Smith Jr.,32:48,2,8,.250,1,4,.250,2,2,1.000,1,11,12,0,0,1,1,4,7,4.3,+11
3,Jae'Sean Tate,31:26,2,2,1.000,2,2,1.000,2,2,1.000,0,4,4,3,0,0,1,4,8,8.1,+17
4,Jalen Green,31:20,5,15,.333,3,9,.333,1,2,.500,0,8,8,4,0,0,4,1,14,5.9,+17
5,Amen Thompson,19:52,3,7,.429,1,3,.333,3,7,.429,0,6,6,1,0,0,1,1,10,5.8,0
6,Jeff Green,17:02,2,4,.500,2,2,1.000,2,2,1.000,0,0,0,0,0,0,1,1,8,4.6,-7
7,Cam Whitmore,16:34,4,7,.571,3,5,.600,0,0,,0,2,2,1,2,0,1,3,11,8.8,-6
8,Aaron Holiday,14:01,1,5,.200,1,3,.333,0,0,,0,1,1,3,0,0,1,2,3,0.5,-5
9,Reggie Bullock,7:38,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,-0.4,-13
10,Jock Landale,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
