,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Julius Randle,39:00,14,23,.609,2,6,.333,2,2,1.000,3,9,12,6,1,1,2,4,32,28.6,+13
1,Jalen Brunson,39:00,6,19,.316,0,6,.000,11,16,.688,2,5,7,8,2,0,3,4,23,16.0,+9
2,Donte DiVincenzo,26:58,6,13,.462,4,9,.444,5,7,.714,3,4,7,1,4,0,0,2,21,20.7,+12
3,RJ Barrett,24:18,3,16,.188,0,7,.000,3,4,.750,1,5,6,2,0,0,0,2,9,1.4,-4
4,Jericho Sims,17:59,2,2,1.000,0,0,,0,0,,1,1,2,0,0,1,1,2,4,3.3,-8
5,Isaiah Hartenstein,29:27,3,4,.750,0,0,,1,1,1.000,3,3,6,0,0,2,0,3,7,8.6,+5
6,Josh Hart,28:54,0,5,.000,0,4,.000,0,0,,0,2,2,2,1,0,0,2,0,-1.3,-7
7,Immanuel Quickley,18:26,6,8,.750,3,4,.750,0,0,,1,1,2,1,2,0,1,1,15,14.1,-13
8,Quentin Grimes,15:55,1,4,.250,0,3,.000,0,2,.000,0,2,2,1,0,0,1,1,2,-1.3,-27
9,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,DaQuan Jeffries,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Miles McBride,Did Not Play,,,,,,,,,,,,,,,,,,,,
