,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Aaron Gordon,41:34,0,6,.000,0,3,.000,2,3,.667,2,8,10,3,0,1,1,3,2,1.8,+1
1,Nikola Jokić,38:16,14,22,.636,2,4,.500,4,4,1.000,2,10,12,9,0,0,4,1,34,30.5,+1
2,Michael Porter Jr.,37:27,5,9,.556,1,4,.250,2,3,.667,4,4,8,0,0,0,1,3,13,10.1,+6
3,Jamal Murray,36:59,15,21,.714,3,7,.429,2,3,.667,0,8,8,5,0,0,1,3,35,29.6,-7
4,Kentavious Caldwell-Pope,36:47,2,6,.333,1,3,.333,0,0,,1,4,5,1,0,0,0,1,5,3.8,0
5,Reggie Jackson,20:40,2,4,.500,0,2,.000,0,0,,1,1,2,2,0,0,2,0,4,2.4,+10
6,Peyton Watson,20:35,4,11,.364,1,6,.167,0,0,,0,2,2,0,0,2,0,2,9,4.1,+7
7,Christian Braun,5:05,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,-7
8,Justin Holiday,2:37,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-1
9,Collin Gillespie,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Jay Huff,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,DeAndre Jordan,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Braxton Key,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Zeke Nnaji,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Hunter Tyson,Did Not Play,,,,,,,,,,,,,,,,,,,,
