,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Kawhi Leonard,38:19,.542,.481,.154,.308,2.6,11.1,6.7,7.4,2.8,2.7,6.3,38.9,103,96,9.4
1,Paul George,34:24,.433,.406,.688,.188,0.0,12.4,5.9,5.6,1.5,3.0,14.8,27.9,74,99,-2.3
2,James Harden,34:23,.170,.000,.600,.400,0.0,15.5,7.4,43.6,1.5,5.9,7.8,17.6,69,96,-0.4
3,Terance Mann,19:12,.773,.667,.333,.667,10.2,11.1,10.6,9.3,0.0,0.0,0.0,9.6,173,104,1.3
4,Ivica Zubac,18:48,.500,.500,.000,.000,0.0,11.3,5.4,8.7,0.0,0.0,33.3,7.5,74,104,-5.1
5,Daniel Theis,28:59,.286,.286,.571,.000,13.5,33.1,22.9,5.8,0.0,0.0,12.5,13.1,81,95,-5.4
6,Norman Powell,27:12,.923,.923,.615,.000,0.0,11.8,5.6,0.0,2.0,0.0,7.1,24.3,148,100,19.0
7,Amir Coffey,25:06,.200,.200,.000,.000,0.0,17.0,8.1,0.0,4.2,4.1,0.0,9.4,42,90,-2.4
8,Bones Hyland,13:37,.000,.000,.000,.000,0.0,0.0,0.0,22.0,0.0,0.0,0.0,10.4,33,109,-11.0
9,Brandon Boston Jr.,Did Not Play,,,,,,,,,,,,,,,
10,Xavier Moon,Did Not Play,,,,,,,,,,,,,,,
11,Mason Plumlee,Did Not Play,,,,,,,,,,,,,,,
12,P.J. Tucker,Did Not Play,,,,,,,,,,,,,,,
