,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Cam Thomas,36:06,8,18,.444,2,7,.286,3,3,1.000,0,4,4,1,1,0,4,1,21,10.1,-14
1,Noah Clowney,34:52,3,8,.375,0,0,,1,2,.500,1,9,10,1,1,0,1,3,7,5.1,-26
2,Jalen Wilson,32:11,4,9,.444,1,4,.250,2,4,.500,0,6,6,3,1,1,3,1,11,7.7,-10
3,Dennis Schröder,30:13,1,12,.083,0,6,.000,2,2,1.000,0,7,7,6,0,1,1,1,4,1.6,-5
4,Mikal Bridges,24:21,3,6,.500,2,3,.667,0,0,,1,4,5,2,0,0,1,1,8,6.9,0
5,Trendon Watford,32:50,7,18,.389,2,5,.400,0,0,,3,4,7,2,0,1,4,4,16,6.0,-36
6,Lonnie Walker IV,25:27,2,10,.200,0,4,.000,2,2,1.000,0,3,3,0,1,1,1,1,6,1.0,-30
7,Day'Ron Sharpe,24:00,2,5,.400,0,1,.000,0,0,,2,2,4,2,1,1,1,2,4,4.6,-29
8,Nic Claxton,Did Not Dress,,,,,,,,,,,,,,,,,,,,
9,Dorian Finney-Smith,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Cameron Johnson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Dennis Smith Jr.,Did Not Dress,,,,,,,,,,,,,,,,,,,,
