,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Giannis Antetokounmpo,36:19,.701,.714,.000,.429,7.0,36.0,19.6,52.5,0.0,0.0,7.4,29.0,142,116,15.6
1,Khris Middleton,30:51,.578,.553,.421,.211,8.2,21.2,13.9,30.1,3.0,0.0,16.2,31.3,110,111,4.0
2,Malik Beasley,29:54,.192,.192,.769,.000,2.8,3.6,3.2,3.8,3.1,0.0,7.1,18.3,51,113,-17.4
3,Brook Lopez,26:25,.333,.333,.444,.000,3.2,4.1,3.6,4.6,1.8,9.9,0.0,13.3,86,107,-7.1
4,Patrick Beverley,21:57,.250,.250,.500,.000,3.8,19.9,10.8,15.3,2.1,4.0,0.0,7.1,100,110,-4.2
5,Pat Connaughton,29:09,.588,.500,.909,.364,8.7,18.7,13.0,21.4,0.0,3.0,7.3,18.4,135,116,3.2
6,Bobby Portis,25:29,.429,.429,.214,.000,16.5,30.0,22.4,16.8,0.0,3.4,6.7,23.0,106,114,-3.6
7,Jae Crowder,20:44,.357,.357,.857,.000,0.0,10.5,4.6,5.7,2.2,0.0,0.0,13.2,87,114,-9.0
8,A.J. Green,13:34,.750,.750,1.000,.000,0.0,0.0,0.0,9.3,0.0,0.0,20.0,14.4,115,120,-4.3
9,Danilo Gallinari,5:36,1.042,1.500,1.000,1.000,15.0,19.5,17.0,0.0,8.3,0.0,58.1,24.0,52,100,-3.3
10,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
11,MarJon Beauchamp,Did Not Play,,,,,,,,,,,,,,,
12,Andre Jackson Jr.,Did Not Play,,,,,,,,,,,,,,,
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,
14,TyTy Washington Jr.,Did Not Play,,,,,,,,,,,,,,,
