,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Keegan Murray,39:24,4,15,.267,0,7,.000,2,2,1.000,2,4,6,3,2,0,0,2,10,7.0,+3
1,Domantas Sabonis,37:06,8,16,.500,0,1,.000,7,12,.583,3,8,11,8,0,0,2,2,23,20.3,-4
2,Harrison Barnes,30:34,4,8,.500,4,7,.571,2,2,1.000,1,0,1,1,1,0,1,0,14,11.4,+2
3,Davion Mitchell,29:32,5,9,.556,3,6,.500,0,0,,0,3,3,4,3,0,2,1,13,13.0,-3
4,Kevin Huerter,26:51,4,11,.364,1,5,.200,2,2,1.000,2,7,9,3,1,0,1,3,11,9.3,+2
5,Malik Monk,24:39,5,9,.556,3,5,.600,3,3,1.000,3,0,3,2,0,2,3,1,16,13.2,+1
6,Sasha Vezenkov,17:26,1,6,.167,0,3,.000,0,0,,0,5,5,0,0,0,1,2,2,-2.1,-3
7,Colby Jones,17:09,2,4,.500,0,0,,0,0,,1,2,3,1,1,1,0,3,4,4.5,-5
8,JaVale McGee,10:29,3,7,.429,0,0,,0,0,,2,4,6,0,0,1,1,0,6,4.6,+3
9,Chris Duarte,6:50,0,3,.000,0,1,.000,2,2,1.000,0,1,1,2,0,0,1,3,2,-0.6,-1
10,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Keon Ellis,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jordan Ford,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Alex Len,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Jalen Slawson,Did Not Play,,,,,,,,,,,,,,,,,,,,
