,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Devin Vassell,44:04,11,21,.524,1,7,.143,2,2,1.000,0,2,2,8,0,0,2,3,25,17.7,+8
1,Jeremy Sochan,42:22,1,8,.125,0,2,.000,2,2,1.000,3,6,9,4,1,3,3,2,4,4.8,+3
2,Victor Wembanyama,36:09,14,26,.538,1,7,.143,4,6,.667,4,11,15,7,0,7,4,1,33,31.1,+5
3,Tre Jones,35:56,4,7,.571,0,1,.000,3,3,1.000,1,3,4,7,3,0,1,1,11,15.8,+7
4,Julian Champagnie,15:31,0,3,.000,0,3,.000,0,0,,0,1,1,0,0,0,1,1,0,-3.2,-8
5,Keldon Johnson,33:46,8,12,.667,5,8,.625,3,3,1.000,2,3,5,0,0,0,1,2,24,19.3,+14
6,Zach Collins,16:51,1,3,.333,0,1,.000,4,4,1.000,2,5,7,2,2,0,2,4,6,7.0,+2
7,Malaki Branham,15:32,2,8,.250,0,3,.000,3,3,1.000,1,2,3,2,0,0,1,0,7,3.9,+5
8,Cedi Osman,14:27,4,7,.571,2,4,.500,0,0,,0,3,3,0,0,0,1,1,10,6.2,-1
9,Blake Wesley,10:22,1,4,.250,0,1,.000,0,0,,0,1,1,0,0,0,1,2,2,-1.9,0
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,,,,,,
