,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Devin Vassell,44:04,.571,.548,.333,.095,0.0,5.0,2.5,29.4,0.0,0.0,8.4,22.8,118,113,-1.0
1,Jeremy Sochan,42:22,.225,.125,.250,.250,7.5,15.6,11.5,11.2,1.1,5.3,25.3,11.8,68,104,-6.0
2,Victor Wembanyama,36:09,.576,.558,.269,.231,11.7,33.6,22.4,40.3,0.0,14.5,12.3,37.9,113,95,14.7
3,Tre Jones,35:56,.661,.571,.143,.429,2.9,9.2,6.0,25.7,4.0,0.0,10.7,10.9,143,103,4.5
4,Julian Champagnie,15:31,.000,.000,1.000,.000,0.0,7.1,3.5,0.0,0.0,0.0,25.0,10.8,0,113,-19.4
5,Keldon Johnson,33:46,.901,.875,.667,.250,6.3,9.8,8.0,0.0,0.0,0.0,7.0,17.8,161,112,7.7
6,Zach Collins,16:51,.630,.333,.333,1.333,12.6,32.8,22.5,14.7,5.8,0.0,29.6,16.9,114,93,0.7
7,Malaki Branham,15:32,.376,.250,.375,.375,6.8,14.2,10.4,17.4,0.0,0.0,9.7,27.9,89,111,-9.6
8,Cedi Osman,14:27,.714,.714,.571,.000,0.0,22.9,11.2,0.0,0.0,0.0,12.5,23.3,111,109,1.0
9,Blake Wesley,10:22,.250,.250,.250,.000,0.0,10.7,5.2,0.0,0.0,0.0,20.0,20.3,42,111,-23.5
10,Dominick Barlow,Did Not Play,,,,,,,,,,,,,,,
11,Sidy Cissoko,Did Not Play,,,,,,,,,,,,,,,
12,Devonte' Graham,Did Not Play,,,,,,,,,,,,,,,
13,Sandro Mamukelashvili,Did Not Play,,,,,,,,,,,,,,,
