,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Lauri Markkanen,36:41,.571,.429,.643,.714,2.9,20.5,12.3,25.8,0.0,0.0,9.8,22.8,126,118,3.8
1,Keyonte George,31:07,.571,.571,.571,.000,0.0,9.1,4.8,29.4,0.0,0.0,26.3,25.1,91,123,-5.7
2,John Collins,30:45,.450,.450,.200,.000,20.8,36.7,29.3,10.2,0.0,3.1,16.7,16.0,103,110,-2.7
3,Collin Sexton,26:18,.634,.444,.444,1.111,0.0,7.2,3.8,28.9,0.0,0.0,23.0,27.2,114,123,-1.4
4,Taylor Hendricks,25:46,.636,.611,.556,.111,16.6,18.3,17.5,6.7,0.0,0.0,0.0,15.0,148,119,2.9
5,Jordan Clarkson,34:20,.480,.385,.308,.462,3.1,19.2,11.7,18.6,1.4,0.0,20.4,23.5,92,115,-7.4
6,Kris Dunn,25:10,.571,.571,.429,.000,8.5,3.7,6.0,19.5,0.0,0.0,0.0,11.4,141,124,-2.1
7,Walker Kessler,17:15,.250,.250,.250,.000,6.2,5.5,5.8,0.0,2.9,5.6,20.0,11.9,55,113,-9.5
8,Brice Sensabaugh,12:38,.583,.583,.500,.000,0.0,0.0,0.0,0.0,3.9,0.0,14.3,22.8,95,116,-3.2
9,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,
10,Johnny Juzang,Did Not Play,,,,,,,,,,,,,,,
11,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,
12,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,
13,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,
