,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Lauri Markkanen,36:41,5,14,.357,2,9,.222,9,10,.900,1,8,9,6,0,0,2,2,21,17.3,-11
1,Keyonte George,31:07,7,14,.500,2,8,.250,0,0,,0,3,3,5,0,0,5,2,16,7.6,+7
2,John Collins,30:45,4,10,.400,1,2,.500,0,0,,6,12,18,2,0,1,2,3,9,10.3,+10
3,Collin Sexton,26:18,3,9,.333,2,4,.500,9,10,.900,0,2,2,5,0,0,4,2,17,10.8,+2
4,Taylor Hendricks,25:46,5,9,.556,1,5,.200,1,1,1.000,4,5,9,1,0,0,0,2,12,11.9,+10
5,Jordan Clarkson,34:20,5,13,.385,0,4,.000,5,6,.833,1,7,8,4,1,0,4,4,15,8.5,-19
6,Kris Dunn,25:10,4,7,.571,0,3,.000,0,0,,2,1,3,3,0,0,0,3,8,7.3,-12
7,Walker Kessler,17:15,1,4,.250,0,1,.000,0,0,,1,1,2,0,1,1,1,1,2,0.9,-18
8,Brice Sensabaugh,12:38,3,6,.500,1,3,.333,0,0,,0,0,0,0,1,0,1,2,7,3.2,-9
9,Talen Horton-Tucker,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Johnny Juzang,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Kira Lewis Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Luka Šamanić,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Omer Yurtseven,Did Not Play,,,,,,,,,,,,,,,,,,,,
