,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Jabari Smith Jr.,33:26,5,11,.455,2,6,.333,0,0,,5,5,10,2,0,0,2,2,12,9.9,+2
1,Amen Thompson,31:44,4,5,.800,0,0,,0,0,,2,7,9,4,1,0,6,4,8,5.8,-11
2,Dillon Brooks,30:13,6,13,.462,4,5,.800,4,4,1.000,0,2,2,3,1,2,4,5,20,12.4,-11
3,Jalen Green,22:24,3,11,.273,1,5,.200,0,1,.000,0,2,2,1,0,0,4,0,7,-2.6,-23
4,Alperen Sengun,20:53,3,7,.429,0,0,,1,2,.500,3,4,7,1,0,0,2,3,7,3.7,-21
5,Aaron Holiday,30:49,5,13,.385,2,8,.250,0,0,,0,3,3,5,1,0,1,2,12,8.5,+15
6,Jeff Green,27:07,3,11,.273,1,6,.167,4,5,.800,1,5,6,4,1,1,0,1,11,10.4,+18
7,Cam Whitmore,17:32,5,9,.556,3,5,.600,4,4,1.000,0,3,3,1,0,0,2,1,17,11.9,-1
8,Jae'Sean Tate,14:32,2,3,.667,0,1,.000,0,0,,1,2,3,1,1,0,0,1,4,5.3,+10
9,Reggie Bullock,11:20,2,2,1.000,2,2,1.000,0,0,,0,3,3,0,0,0,0,1,6,5.9,+7
10,Nate Hinton,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jock Landale,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Jermaine Samuels,Did Not Play,,,,,,,,,,,,,,,,,,,,
