,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Mikal Bridges,35:03,12,19,.632,3,4,.750,5,5,1.000,0,5,5,6,0,1,1,2,32,28.1,+1
1,Cameron Johnson,30:14,7,13,.538,3,6,.500,0,0,,1,5,6,3,1,0,0,2,17,15.2,-5
2,Spencer Dinwiddie,28:16,5,19,.263,1,5,.200,2,3,.667,1,1,2,4,1,1,2,0,13,4.8,-7
3,Nic Claxton,28:13,1,5,.200,0,0,,2,4,.500,2,8,10,4,1,1,0,1,4,8.0,-5
4,Cam Thomas,26:53,3,10,.300,0,2,.000,0,0,,0,1,1,1,0,0,5,2,6,-4.6,-5
5,Dorian Finney-Smith,30:03,6,10,.600,3,6,.500,0,0,,2,3,5,0,1,1,1,3,15,12.2,+6
6,Dennis Smith Jr.,21:34,4,7,.571,0,0,,5,5,1.000,2,1,3,4,2,0,0,3,13,15.0,+5
7,Royce O'Neale,20:36,2,6,.333,1,4,.250,1,2,.500,0,3,3,2,1,0,0,2,6,4.7,+10
8,Day'Ron Sharpe,19:05,3,5,.600,0,0,,2,5,.400,4,6,10,0,0,2,3,4,8,5.9,+5
9,Harry Giles,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Lonnie Walker IV,Not With Team,,,,,,,,,,,,,,,,,,,,
11,Trendon Watford,Did Not Play,,,,,,,,,,,,,,,,,,,,
