,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Trae Young,37:14,11,24,.458,3,9,.333,5,5,1.000,1,0,1,9,0,2,5,2,30,20.2,+3
1,Saddiq Bey,36:44,7,13,.538,3,6,.500,4,4,1.000,4,3,7,1,1,0,3,1,21,16.7,+9
2,De'Andre Hunter,36:08,6,15,.400,1,3,.333,1,1,1.000,0,4,4,2,0,0,1,1,14,7.1,+3
3,Dejounte Murray,31:59,6,16,.375,1,5,.200,0,0,,0,10,10,9,1,0,0,3,13,13.3,+2
4,Clint Capela,28:49,4,6,.667,0,0,,1,2,.500,4,8,12,1,0,2,1,5,9,10.3,+3
5,Bogdan Bogdanović,27:06,7,14,.500,4,9,.444,2,2,1.000,0,4,4,1,0,0,0,2,20,14.1,-6
6,Onyeka Okongwu,23:50,1,5,.200,0,2,.000,0,0,,2,7,9,2,1,0,1,4,2,2.2,-8
7,Wesley Matthews,11:18,0,1,.000,0,1,.000,4,4,1.000,0,1,1,0,1,0,0,2,4,3.8,-1
8,Garrison Mathews,6:50,0,0,,0,0,,0,0,,0,1,1,0,1,0,1,3,0,-0.9,-10
9,Bruno Fernando,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Trent Forrest,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,AJ Griffin,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Patty Mills,Did Not Play,,,,,,,,,,,,,,,,,,,,
