,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Kris Murray,43:35,3,15,.200,1,7,.143,2,2,1.000,7,11,18,0,1,1,2,3,9,6.4,-30
1,Rayan Rupert,40:16,4,12,.333,2,7,.286,1,2,.500,3,3,6,5,0,0,2,1,11,7.9,-25
2,Dalano Banton,38:57,6,26,.231,0,15,.000,5,6,.833,0,3,3,7,3,0,5,2,17,3.8,-38
3,Justin Minaya,37:33,3,10,.300,1,6,.167,1,1,1.000,6,0,6,2,0,0,2,5,8,3.8,-40
4,Moses Brown,15:07,4,7,.571,0,0,,1,2,.500,2,5,7,0,2,0,2,2,9,7.4,-10
5,Taze Moore,30:09,5,14,.357,1,5,.200,1,2,.500,4,4,8,4,1,0,2,2,12,8.8,-27
6,Duop Reath,24:09,5,12,.417,2,5,.400,2,2,1.000,1,5,6,0,3,1,1,2,14,11.7,-29
7,Ibou Badji,10:13,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,1,2,2,0.2,+4
8,Scoot Henderson,Did Not Dress,,,,,,,,,,,,,,,,,,,,
9,Shaedon Sharpe,Did Not Dress,,,,,,,,,,,,,,,,,,,,
10,Anfernee Simons,Did Not Dress,,,,,,,,,,,,,,,,,,,,
11,Matisse Thybulle,Did Not Dress,,,,,,,,,,,,,,,,,,,,
