,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Paolo Banchero,40:04,.512,.404,.308,.462,7.6,23.0,13.1,31.9,1.3,5.7,8.8,35.6,116,128,4.7
1,Wendell Carter Jr.,37:16,.650,.650,.700,.000,8.2,19.8,12.4,3.6,1.3,3.1,9.1,12.3,132,130,-2.9
2,Gary Harris,28:40,.750,.750,1.000,.000,3.6,12.9,6.9,28.5,3.5,0.0,0.0,11.6,173,128,11.6
3,Franz Wagner,28:26,.564,.500,.250,.500,10.8,26.0,16.2,5.9,1.8,0.0,4.9,30.0,123,131,-1.7
4,Jalen Suggs,22:13,.500,.500,.375,.000,0.0,8.3,3.0,13.0,2.3,0.0,0.0,15.0,117,131,-6.5
5,Markelle Fultz,31:48,.609,.545,.091,.273,9.6,17.4,12.4,13.7,3.2,0.0,14.0,18.7,123,128,0.3
6,Joe Ingles,21:49,.615,.750,1.000,.500,0.0,0.0,0.0,11.1,0.0,0.0,45.0,8.5,75,137,-12.5
7,Cole Anthony,18:59,.125,.125,.500,.000,0.0,9.7,3.5,6.4,2.6,0.0,0.0,17.5,40,130,-19.8
8,Moritz Wagner,10:44,.680,.600,.200,.400,19.0,34.4,24.5,0.0,0.0,0.0,14.5,26.7,128,135,-5.8
9,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,
10,Anthony Black,Did Not Play,,,,,,,,,,,,,,,
11,Jonathan Isaac,Did Not Play,,,,,,,,,,,,,,,
12,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
13,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,
