,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,DeMar DeRozan,39:14,10,17,.588,3,6,.500,10,11,.909,0,8,8,4,0,1,1,2,33,28.8,+4
1,Ayo Dosunmu,37:31,6,12,.500,2,5,.400,0,0,,1,2,3,6,0,2,2,3,14,11.7,-9
2,Coby White,36:55,7,16,.438,2,6,.333,4,4,1.000,0,4,4,7,2,0,2,4,20,16.1,+2
3,Nikola Vučević,35:10,14,23,.609,3,6,.500,2,2,1.000,2,9,11,5,0,0,4,2,33,25.3,-7
4,Alex Caruso,22:27,2,4,.500,1,3,.333,0,0,,1,4,5,2,0,1,2,4,5,3.4,-6
5,Jevon Carter,21:04,4,7,.571,2,3,.667,0,0,,0,1,1,2,1,0,0,4,10,7.8,+5
6,Onuralp Bitim,16:50,2,4,.500,2,4,.500,0,0,,0,0,0,1,2,0,0,1,6,6.3,+11
7,Torrey Craig,13:45,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,1,1,1,0,0.3,-1
8,Andre Drummond,12:50,0,1,.000,0,0,,1,6,.167,3,4,7,0,0,0,2,1,1,-0.8,+10
9,Julian Phillips,4:14,1,2,.500,1,2,.500,0,0,,0,0,0,0,1,0,0,0,3,3.0,+6
10,Terry Taylor,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Dalen Terry,Did Not Play,,,,,,,,,,,,,,,,,,,,
