,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,40:17,.641,.593,.370,.222,5.8,23.3,15.1,51.1,1.2,0.0,19.1,38.6,122,123,9.3
1,Kyrie Irving,38:17,.657,.625,.450,.150,0.0,13.6,7.2,18.3,1.3,0.0,15.8,28.1,119,126,4.4
2,P.J. Washington,35:29,.514,.350,.700,.600,6.6,5.9,6.2,7.5,1.4,0.0,13.7,17.5,112,129,-3.7
3,Josh Green,19:56,.583,.583,.333,.000,11.7,20.9,16.6,7.3,2.5,0.0,25.0,17.0,103,121,-0.7
4,Dereck Lively II,18:22,.667,.667,.000,.000,12.7,5.7,9.0,0.0,0.0,5.1,25.0,9.2,116,129,-8.6
5,Derrick Jones Jr.,26:06,.976,1.056,.556,.444,13.5,16.0,14.8,0.0,0.0,3.6,0.0,17.5,193,126,18.5
6,Maxi Kleber,25:39,.347,.000,1.000,1.000,0.0,20.3,10.8,9.4,0.0,0.0,0.0,4.8,118,127,-5.2
7,Tim Hardaway Jr.,14:31,.125,.125,.750,.000,0.0,0.0,0.0,9.0,0.0,0.0,0.0,23.4,41,134,-22.2
8,Daniel Gafford,13:02,.000,.000,.000,.000,9.0,24.0,16.9,0.0,7.7,0.0,0.0,3.3,69,108,-5.1
9,Dante Exum,8:21,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,9.6,53,134,-13.2
10,Jaden Hardy,Did Not Play,,,,,,,,,,,,,,,
11,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
12,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,
13,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,
